time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
2268.0,9193,796.022544,0.97128,802.022544,6.97128,1157.3305263157906
2280.0,10415,816.8454240000001,21.79416,822.8454240000001,27.79416,1156.9600000000012
2292.0,11358,832.9141440000001,37.862880000000004,838.9141440000001,43.862880000000004,1156.5894736842117
2304.0,11111,828.705264,33.654,834.705264,39.654,1156.2189473684223
2316.0,10851,824.2748640000001,29.2236,830.2748640000001,35.223600000000005,1155.8484210526328
2328.0,10663,821.0713440000001,26.02008,827.0713440000001,32.02008,1155.4778947368434
2340.0,11750,839.593824,44.54256,845.593824,50.54256,1155.107368421054
2352.0,12849,858.320784,63.26952000000001,864.320784,69.26952,1154.7368421052645
2364.0,13994,877.831584,82.78032,883.831584,88.78032,1154.366315789475
2376.0,15094,896.575584,101.52432,902.575584,107.52432,1153.9957894736856
2388.0,16015,912.2694240000001,117.21816000000001,918.2694240000001,123.21816000000001,1153.6252631578961
2400.0,15723,907.2937440000001,112.24248,913.2937440000001,118.24248,1153.2547368421067
2412.0,15459,902.7951840000001,107.74392,908.7951840000001,113.74392,1171.410526315791
2424.0,15350,900.9378240000001,105.88656,906.9378240000001,111.88656,1189.5663157894753
2436.0,16484,920.2611840000001,125.20992000000001,926.2611840000001,131.20992,1207.7221052631596
2448.0,17591,939.1244640000001,144.0732,945.1244640000001,150.0732,1225.877894736844
2460.0,18601,956.334864,161.2836,962.334864,167.2836,1244.0336842105282
2472.0,18309,951.359184,156.30792,957.359184,162.30792,1262.1894736842125
2484.0,18071,947.303664,152.25240000000002,953.303664,158.25240000000002,1280.3452631578969
2496.0,17859,943.691184,148.63992000000002,949.691184,154.63992000000002,1298.5010526315812
2508.0,17631,939.8060640000001,144.75480000000002,945.8060640000001,150.75480000000002,1316.6568421052655
2520.0,17408,936.0061440000001,140.95488,942.0061440000001,146.95488,1334.8126315789498
2532.0,17137,931.3883040000001,136.33704,937.3883040000001,142.33704,1352.968421052634
2544.0,16887,929.5077600000001,131.49768,935.5077600000001,137.49768,1371.1242105263184
2556.0,16644,930.1959360000001,126.1812,936.1959360000001,132.1812,1389.2800000000027
2568.0,16397,940.683696,118.39392000000001,946.683696,124.39392000000001,1407.435789473687
2580.0,16177,952.541328,110.8452,958.541328,116.8452,1425.5915789473713
2592.0,15957,965.5187040000001,103.02384,971.5187040000001,109.02384,1443.7473684210556
