time_s,pending_tx,drain_s,vulnerable_drain_s,predicted_window_s,vulnerable_window_s,virtual
4020.0,48812,2268.597984,481.90824000000003,2274.597984,487.90824000000003,3375.5818749999894
4032.0,49713,2283.951024,497.26128000000006,2289.951024,503.26128000000006,3397.1418749999893
4044.0,50637,2299.695984,513.00624,2305.695984,519.00624,3418.7018749999893
4056.0,51449,2313.5324640000003,526.84272,2319.5324640000003,532.84272,3440.2618749999892
4068.0,52233,2326.8918240000003,540.20208,2332.8918240000003,546.20208,3461.821874999989
4080.0,51917,2323.396752,534.3573600000001,2329.396752,540.3573600000001,3483.381874999989
4092.0,51631,2329.650768,526.7745600000001,2335.650768,532.7745600000001,3504.941874999989
4104.0,51335,2341.9629600000003,517.5048,2347.9629600000003,523.5048,3526.501874999989
4116.0,51008,2353.8168960000003,507.68976000000004,2359.8168960000003,513.68976,3548.061874999989
4128.0,50669,2366.096208,497.51688,2372.096208,503.51688,3569.621874999989
4140.0,50348,2379.941952,487.34400000000005,2385.941952,493.34400000000005,3591.181874999989
4152.0,50012,2391.992448,477.29040000000003,2397.992448,483.29040000000003,3612.741874999989
4164.0,49694,2406.939072,466.91304,2412.939072,472.91304,3634.3018749999887
4176.0,49333,2418.4236,456.46752000000004,2424.4236,462.46752000000004,3655.8618749999887
4188.0,48983,2427.996048,446.72064,2433.996048,452.72064,3677.4218749999886
4200.0,48633,2439.248112,436.56480000000005,2445.248112,442.56480000000005,3698.9818749999886
4212.0,48311,2451.817104,426.6816,2457.817104,432.6816,3720.5418749999885
4224.0,47992,2465.8368960000003,416.50872000000004,2471.8368960000003,422.50872000000004,3742.1018749999885
4236.0,47679,2480.798736,406.2336,2486.798736,412.2336,3763.6618749999884
4248.0,47363,2494.449744,396.21408,2500.449744,402.21408,3785.2218749999884
4260.0,47045,2508.3466080000003,386.09232000000003,2514.3466080000003,392.09232000000003,3806.7818749999883
4272.0,46697,2520.5425440000004,375.74904000000004,2526.5425440000004,381.74904000000004,3828.3418749999882
4284.0,46355,2532.4208160000003,365.61024000000003,2538.4208160000003,371.61024000000003,3849.901874999988
4296.0,46010,2544.527904,355.35216,2550.527904,361.35216,3871.461874999988
4308.0,45707,2557.700592,345.72456,2563.700592,351.72456,3893.021874999988
