arrival_rate,payload_bytes,legacy_fraction,block_interval_s,block_bytes,slots_per_block,duration_blocks,warmup_blocks,policy,seed,control_v,break_time_s,exposure_target,verify_budget_per_block,surge_multiplier,surge_enter,surge_leave,deadline_order,fixed_penalty,attack_rate,vulnerable_cap,pq_max_wait,commit_reveal,commit_bytes,trace_name,migration_budget,budget_margin,expired_last,legacy_commit_reveal,expired_order,backfill,builder_break_time_s,fee_tiers,fee_model,attack_fee,adopt_share,adopt_by_value,forger_fee,bump_at,adversary,throughput_tps,inclusion_ratio,at_risk_fraction,at_risk_fraction_legacy,at_risk_fraction_vuln,exposure_floor,window_mean_s,window_p95_s,window_legacy_mean_s,window_legacy_p95_s,window_vuln_mean_s,window_vuln_p95_s,window_vuln_p99_s,window_vuln_max_s,window_vuln_p95_cens_s,window_vuln_p99_cens_s,lost_fraction_vuln,lost_fraction_legacy,lost_fraction_norule_vuln,lost_fraction_norule_legacy,adopter_block_share,block_value_ratio,block_value_ratio_geo,mean_pending_tx,bytes_per_tx,verify_per_tx,generated,pending_measured_end,mean_offered_tps,inclusion_ratio_pq,latency_mean_s,commit_bytes_per_tx,attacker_included_tps,attacker_block_share,share_ecdsa,share_falcon,share_mldsa,share_hybrid,adv_feasible,adv_count_k1,adv_value116_k1,adv_value150_k1,adv_value200_k1,adv_count_k11,adv_value116_k11,adv_value150_k11,adv_value200_k11,adv_count_k100,adv_value116_k100,adv_value150_k100,adv_value200_k100,adv_count_k1000,adv_value116_k1000,adv_value150_k1000,adv_value200_k1000,experiment
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,14,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,46.14808333333333,1.0,0.36290600729174377,0.3615712343254268,0.36290600729174377,0.0,50.26470293999179,145.0,50.24114820969932,145.0,50.26470293999179,145.0,177.0,199.20000000000073,145.0,177.0,0.0,0.0,0.36290600729174377,0.3615712343254268,1.0,1.0,1.0,2264.2419999999947,355.0,1.0,553777,0,46.14808333333333,,50.26470293999179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,15,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,50.605333333333334,0.9928552042561402,0.6148222627545664,0.615208988075032,0.6148222627545664,0.0,136.97572258523485,429.0,136.8732883338461,429.0,136.97572258523485,429.0,557.0,591.6000000000004,427.0,555.0,0.0,0.0,0.6148222627545664,0.615208988075032,1.0,1.0,1.0,6895.955199999986,355.0,1.0,611634,4370,50.9695,,136.97572258523485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,16,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,52.18325,0.9945555066729984,0.5838479461002014,0.5851558381392079,0.5838479461002014,0.0,87.75231324227579,209.0,87.9493330351294,209.0,87.75231324227579,209.0,241.0,268.8000000000011,209.0,241.0,0.0,0.0,0.5838479461002014,0.5851558381392079,1.0,1.0,1.0,4520.477499999995,355.0,1.0,629627,3428,52.468916666666665,,87.75231324227579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,17,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,51.610166666666665,0.9500056755952472,0.6529693922760725,0.6556787825650018,0.6529693922760725,0.0,257.2570843599936,723.0,258.22258924101413,723.0,257.2570843599936,723.0,849.0,889.2000000000007,719.0,849.0,0.0,0.0,0.6529693922760725,0.6556787825650018,1.0,1.0,1.0,13892.645199999975,355.0,1.0,651914,32592,54.326166666666666,,257.2570843599936,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,18,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,51.55275,0.9987568674998345,0.6515236012304549,0.6516268442777544,0.6515236012304549,0.0,155.52580997134007,415.0,155.526211646028,415.0,155.52580997134007,415.0,493.0,529.1999999999998,415.0,493.0,0.0,0.0,0.6515236012304549,0.6516268442777544,1.0,1.0,1.0,7957.4857999999995,355.0,1.0,619403,770,51.61691666666667,,155.52580997134007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,19,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,50.9875,1.0,0.5314407125929558,0.5304184693135265,0.5314407125929558,0.0,89.88668987496904,265.0,89.75401814770869,265.0,89.88668987496904,265.0,339.0,375.59999999999945,265.0,339.0,0.0,0.0,0.5314407125929558,0.5304184693135265,1.0,1.0,1.0,4544.7894999999935,355.0,1.0,611850,0,50.9875,,89.88668987496904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,20,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,52.220416666666665,0.9993190574607063,0.6678310686273727,0.6668318916124356,0.6678310686273727,0.0,158.28255551388773,463.0,157.85282614604864,463.0,158.28255551388773,463.0,571.0,612.0,463.0,571.0,0.0,0.0,0.6678310686273727,0.6668318916124356,1.0,1.0,1.0,8203.33069999995,355.0,1.0,627072,427,52.256,,158.28255551388773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,21,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,44.59025,0.9908412326004714,0.3060633376071008,0.3045554329087549,0.3060633376071008,0.0,50.31432207713574,183.0,50.16988271233162,183.0,50.31432207713574,183.0,255.0,280.8000000000011,181.0,255.0,0.0,0.0,0.3060633376071008,0.3045554329087549,1.0,1.0,1.0,2208.087700000001,355.0,1.0,540029,4946,45.00241666666667,,50.31432207713574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,22,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,49.49466666666667,0.9764685186494347,0.6118112145186109,0.6117634747359029,0.6118112145186109,0.0,124.71245117319012,311.0,124.84960451850306,313.0,124.71245117319012,311.0,357.0,397.2000000000007,313.0,357.0,0.0,0.0,0.6118112145186109,0.6117634747359029,1.0,1.0,1.0,6361.297900000003,355.0,1.0,608249,14313,50.687416666666664,,124.71245117319012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,23,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,53.3255,0.9948524370469064,0.679773397432399,0.6783420412458132,0.679773397432399,0.0,168.39645760471092,391.0,168.17411302908988,391.0,168.39645760471092,391.0,471.0,502.8000000000011,391.0,471.0,0.0,0.0,0.679773397432399,0.6783420412458132,1.0,1.0,1.0,8930.265500000014,355.0,1.0,643217,3311,53.601416666666665,,168.39645760471092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,24,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,45.946,1.0,0.32334515880961706,0.3239721275376308,0.32334515880961706,0.0,51.93614460453567,173.0,51.94830442520592,173.0,51.93614460453567,173.0,213.0,241.19999999999982,173.0,213.0,0.0,0.0,0.32334515880961706,0.3239721275376308,1.0,1.0,1.0,2331.1229000000017,355.0,1.0,551352,0,45.946,,51.93614460453567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,25,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,47.62883333333333,0.9971909916322955,0.47433277461481665,0.47574421813249773,0.47433277461481665,0.0,113.54176286773063,457.0,114.09405560882072,457.0,113.54176286773063,457.0,567.0,602.3999999999996,455.0,567.0,0.0,0.0,0.47433277461481665,0.47574421813249773,1.0,1.0,1.0,5386.472499999985,355.0,1.0,573156,1610,47.763,,113.54176286773063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,26,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,50.598333333333336,0.9667963307660584,0.6251033748982372,0.6257808642637872,0.6251033748982372,0.0,100.87112684871073,257.0,101.04369028367826,257.0,100.87112684871073,257.0,343.0,381.60000000000036,255.0,343.0,0.0,0.0,0.6251033748982372,0.6257808642637872,1.0,1.0,1.0,5279.060100000001,355.0,1.0,628033,20853,52.336083333333335,,100.87112684871073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,27,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,44.47225,0.9865074699703863,0.23946711384386063,0.23993963469009771,0.23946711384386063,0.0,37.25566842244327,123.0,37.36224576191468,123.0,37.25566842244327,123.0,149.0,169.20000000000073,123.0,149.0,0.0,0.0,0.23946711384386063,0.23993963469009771,1.0,1.0,1.0,1668.317199999996,355.0,1.0,540966,7299,45.0805,,37.25566842244327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,28,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,47.15291666666667,0.9989742521397701,0.33637544513860046,0.3369484360793945,0.33637544513860046,0.0,56.71376213913946,217.0,56.85077753244156,217.0,56.71376213913946,217.0,265.0,301.2000000000007,217.0,265.0,0.0,0.0,0.33637544513860046,0.3369484360793945,1.0,1.0,1.0,2618.1008000000033,355.0,1.0,566416,581,47.20133333333333,,56.71376213913946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,29,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,48.117333333333335,0.9908773278601877,0.5069429976876761,0.5066104078762307,0.5069429976876761,0.0,79.68429325537537,225.0,79.65541016549793,225.0,79.68429325537537,225.0,293.0,314.39999999999964,225.0,293.0,0.0,0.0,0.5069429976876761,0.5066104078762307,1.0,1.0,1.0,3841.842499999999,355.0,1.0,582724,5316,48.56033333333333,,79.68429325537537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-only,30,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,48.794,1.0,0.49800351136068643,0.4967355543307176,0.49800351136068643,0.0,87.02621018977787,313.0,86.92632069414209,315.0,87.02621018977787,313.0,379.0,404.39999999999964,313.0,379.0,0.0,0.0,0.49800351136068643,0.4967355543307176,1.0,1.0,1.0,4187.804099999991,355.0,1.0,585528,0,48.794,,87.02621018977787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,1,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,52.8735,1.0,0.16681166684003643,0.16645134184128985,0.16681166684003643,0.0,146.4383159805956,895.0,146.5327493303919,895.0,146.4383159805956,895.0,1477.0,1657.1999999999998,895.0,1477.0,0.0,0.0,0.16681166684003643,0.16645134184128985,1.0,1.0,1.0,7791.821899999997,355.0,1.0,634482,0,52.8735,,146.4383159805956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,2,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,49.61366666666667,0.999382272565516,0.11664137565213888,0.11688456686056248,0.11664137565213888,0.0,73.04271470898456,457.0,73.15750842089399,457.0,73.04271470898456,457.0,895.0,1117.2000000000007,457.0,895.0,0.0,0.0,0.11664137565213888,0.11688456686056248,1.0,1.0,1.0,3581.136399999999,355.0,1.0,595732,368,49.644333333333336,,73.04271470898456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,3,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,50.90116666666667,0.9949488121319726,0.14371314344464928,0.14313580854028357,0.14371314344464928,0.0,178.76235056825783,1479.0,178.30031636751136,1479.0,178.76235056825783,1479.0,1927.0,2029.2000000000007,1479.0,1927.0,0.0,0.0,0.14371314344464928,0.14313580854028357,1.0,1.0,1.0,9103.127999999995,355.0,1.0,613915,3101,51.15958333333333,,178.76235056825783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,4,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,48.760416666666664,0.9540288919324333,0.1449699993478119,0.14538550545134532,0.1449699993478119,0.0,68.72881384319568,471.0,69.07778214169885,471.0,68.72881384319568,471.0,667.0,1315.2000000000007,627.0,975.0,0.0,0.0,0.1449699993478119,0.14538550545134532,1.0,1.0,1.0,5064.138899999991,355.0,1.0,613320,28195,51.11,,68.72881384319568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,5,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,53.32625,1.0,0.16376862552057694,0.16427871279901562,0.16376862552057694,0.0,206.49722791308167,1495.0,206.9959144090594,1501.0,206.49722791308167,1495.0,2203.0,2294.3999999999996,1495.0,2203.0,0.0,0.0,0.16376862552057694,0.16427871279901562,1.0,1.0,1.0,10947.731299999998,355.0,1.0,639915,0,53.32625,,206.49722791308167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,6,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,50.96308333333333,0.9823198900032768,0.1383151998969935,0.13894824788316007,0.1383151998969935,0.0,95.78982825803685,739.0,95.96519855674246,739.0,95.78982825803685,739.0,985.0,1370.4,735.0,985.0,0.0,0.0,0.1383151998969935,0.13894824788316007,1.0,1.0,1.0,4926.466100000018,355.0,1.0,622564,11007,51.88033333333333,,95.78982825803685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,7,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,48.57366666666667,0.9878268061084589,0.10849915474798459,0.10767081099577963,0.10849915474798459,0.0,53.314078959106965,295.0,53.185683710683584,293.0,53.314078959106965,295.0,517.0,615.6000000000004,291.0,517.0,0.0,0.0,0.10849915474798459,0.10767081099577963,1.0,1.0,1.0,2576.7103999999954,355.0,1.0,590067,7183,49.17225,,53.314078959106965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,8,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,43.65375,0.9972225606505947,0.0691595297845036,0.06854513723623672,0.0691595297845036,0.0,39.767291469805066,197.0,39.5081903792314,197.0,39.767291469805066,197.0,459.0,746.3999999999996,211.0,619.0,0.0,0.0,0.0691595297845036,0.06854513723623672,1.0,1.0,1.0,2270.0416999999975,355.0,1.0,525304,1459,43.775333333333336,,39.767291469805066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,9,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,50.30583333333333,1.0,0.11476468931701095,0.11607452649898388,0.11476468931701095,0.0,85.21941524342763,435.0,85.58641648262694,435.0,85.21941524342763,435.0,1179.0,1477.1999999999996,435.0,1179.0,0.0,0.0,0.11476468931701095,0.11607452649898388,1.0,1.0,1.0,5617.853299999983,355.0,1.0,603670,0,50.30583333333333,,85.21941524342763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,10,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,49.148,1.0,0.0915720544749193,0.0910317689817256,0.0915720544749193,0.0,51.843556197607235,301.0,51.766895167463375,295.0,51.843556197607235,301.0,589.0,710.3999999999996,301.0,589.0,0.0,0.0,0.0915720544749193,0.0910317689817256,1.0,1.0,1.0,2536.198100000008,355.0,1.0,589776,0,49.148,,51.843556197607235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,11,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,50.77375,0.9852014028914828,0.14186427811866237,0.1410232196722373,0.14186427811866237,0.0,78.71943277776377,445.0,78.51067837959042,439.0,78.71943277776377,445.0,879.0,961.2000000000007,439.0,879.0,0.0,0.0,0.14186427811866237,0.1410232196722373,1.0,1.0,1.0,4090.7864000000122,355.0,1.0,618437,9152,51.53641666666667,,78.71943277776377,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,12,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,48.42908333333333,1.0,0.11692182211446635,0.11781701444622793,0.11692182211446635,0.0,67.73962821926885,459.0,68.09123595505605,461.0,67.73962821926885,459.0,629.0,746.4000000000005,459.0,629.0,0.0,0.0,0.11692182211446635,0.11781701444622793,1.0,1.0,1.0,3231.2072999999764,355.0,1.0,581149,0,48.42908333333333,,67.73962821926885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,13,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,47.72858333333333,0.9893386766623771,0.10654932071202163,0.10664461177065206,0.10654932071202163,0.0,48.91140982953965,257.0,48.81418765896643,257.0,48.91140982953965,257.0,493.0,625.1999999999998,255.0,493.0,0.0,0.0,0.10654932071202163,0.10664461177065206,1.0,1.0,1.0,2368.8383999999987,355.0,1.0,578915,6172,48.242916666666666,,48.91140982953965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,14,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,46.14808333333333,1.0,0.09201176646917442,0.09128267109835322,0.09201176646917442,0.0,50.264702939991956,307.0,50.07877927179327,305.0,50.264702939991956,307.0,519.0,650.3999999999996,307.0,519.0,0.0,0.0,0.09201176646917442,0.09128267109835322,1.0,1.0,1.0,2264.2419999999947,355.0,1.0,553777,0,46.14808333333333,,50.264702939991956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,15,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,50.605333333333334,0.9928552042561402,0.14606774639735529,0.1452862724554166,0.14606774639735529,0.0,134.3087823417822,1059.0,133.44181757228327,1047.0,134.3087823417822,1059.0,1507.0,1790.3999999999996,1051.0,1505.0,0.0,0.0,0.14606774639735529,0.1452862724554166,1.0,1.0,1.0,6895.955199999986,355.0,1.0,611634,4370,50.9695,,134.3087823417822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,16,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,52.18325,0.9945555066729984,0.14269585227699183,0.14295907771772412,0.14269585227699183,0.0,87.752313242276,471.0,88.19882744482022,475.0,87.752313242276,471.0,867.0,1441.1999999999998,471.0,865.0,0.0,0.0,0.14269585227699183,0.14295907771772412,1.0,1.0,1.0,4520.477499999995,355.0,1.0,629627,3428,52.468916666666665,,87.752313242276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,17,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,51.610166666666665,0.9500056755952472,0.17517954822261833,0.17422023179603585,0.17517954822261833,0.0,188.85167844836795,1885.0,188.48126415205908,1879.0,188.85167844836795,1885.0,2571.0,2787.6000000000004,1975.0,2713.0,0.0,0.0,0.17517954822261833,0.17422023179603585,1.0,1.0,1.0,13892.645199999975,355.0,1.0,651914,32592,54.326166666666666,,188.85167844836795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,18,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,51.55275,0.9987568674998345,0.15364310473149145,0.15244522660122384,0.15364310473149145,0.0,155.13323343565577,1119.0,153.65849605586482,1111.0,155.13323343565577,1119.0,1651.0,1983.6,1119.0,1651.0,0.0,0.0,0.15364310473149145,0.15244522660122384,1.0,1.0,1.0,7957.4857999999995,355.0,1.0,619403,770,51.61691666666667,,155.13323343565577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,19,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,50.9875,1.0,0.13253902100187956,0.13181974807611319,0.13253902100187956,0.0,88.31691296886449,511.0,87.961825272243,509.0,88.31691296886449,511.0,985.0,1070.3999999999996,511.0,985.0,0.0,0.0,0.13253902100187956,0.13181974807611319,1.0,1.0,1.0,4544.7894999999935,355.0,1.0,611850,0,50.9875,,88.31691296886449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
32.0,250,0.3,12.0,250000.0,10,1100,100,ecdsa-ordered,20,8.0,60.0,0.02,40000.0,4.0,0.05,0.22,True,400.0,0.0,1.0,inf,False,100.0,,True,0.9,True,False,oldest,False,0.0,0,iid,iid,1.0,,False,0.5,False,52.220416666666665,0.9993190574607063,0.15360371502206194,0.15388674217188542,0.15360371502206194,0.0,158.28255551388742,1193.0,158.0276914057299,1189.0,158.28255551388742,1193.0,1647.0,2113.2000000000003,1193.0,1647.0,0.0,0.0,0.15360371502206194,0.15388674217188542,1.0,1.0,1.0,8203.33069999995,355.0,1.0,627072,427,52.256,,158.28255551388742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,chain
